540,KC63 SVV,2011-01-24,TRUE,46.99
541,PN08 KCN,2001-03-21,TRUE,36.99
542,YF61 LSK,2003-10-05,FALSE,38.99
543,DW19 FYN,2013-09-30,TRUE,48.99
544,DH69 CNV,2007-03-29,TRUE,42.99
545,KW67 BMM,2002-10-09,FALSE,37.99
546,LO05 PAF,2013-10-13,FALSE,48.99
547,LN12 EWA,2009-10-01,FALSE,44.99
548,HD66 HWH,2013-03-28,TRUE,48.99
549,CF12 DER,2007-03-26,TRUE,42.99
550,FH54 MDW,2012-01-08,FALSE,47.99
551,YS70 CLS,2012-03-19,FALSE,47.99
552,PD19 GVP,2013-12-04,TRUE,48.99
553,DH02 CNR,2014-08-14,TRUE,49.99
554,NP67 OHA,2005-11-27,TRUE,40.99
555,CM18 YGV,2001-09-19,TRUE,36.99
556,DA52 WYV,2008-12-27,FALSE,43.99
557,YS70 CLS,2004-02-14,TRUE,39.99
558,PD19 GVP,2017-02-14,TRUE,52.99
559,GS18 OYR,2012-10-07,TRUE,47.99
560,BB05 OWB,2012-08-02,TRUE,47.99
561,KC63 SVV,2016-03-08,FALSE,51.99
562,OF60 HCN,2001-11-26,TRUE,36.99
563,VK05 LML,2001-05-09,TRUE,36.99
564,LW18 YHA,2008-04-27,FALSE,43.99
565,CM54 PEP,2006-05-08,FALSE,41.99
566,DR56 OMD,2008-10-22,TRUE,43.99
567,CO05 WRW,2000-01-11,FALSE,35.99
568,VD04 BHS,2002-11-11,TRUE,37.99
569,PF18 MAP,2015-07-18,FALSE,50.99
570,RO52 OSK,2017-11-14,TRUE,52.99
571,VS58 RBG,2006-04-24,TRUE,41.99
572,PN66 DVE,2016-05-05,FALSE,51.99
573,WG03 MLD,2002-05-16,TRUE,37.99
574,VD16 SVW,2008-09-21,FALSE,43.99
575,EP02 NYO,2009-12-30,TRUE,44.99
576,WO52 PAK,2015-08-07,FALSE,50.99
577,PN66 DVE,2013-12-24,TRUE,48.99
578,OF60 HCN,2007-11-29,TRUE,42.99
579,KM18 AMY,2020-06-28,TRUE,55.99
580,NA57 MKR,2003-08-26,FALSE,38.99
581,SP70 ARR,2005-08-30,FALSE,40.99
582,CH59 FFR,2000-04-10,FALSE,35.99
583,LG57 ALM,2015-05-12,TRUE,50.99
584,LW18 YHA,2007-06-21,TRUE,42.99
585,OC57 ROH,2007-09-30,TRUE,42.99
586,SW12 GCC,2001-09-23,TRUE,36.99
587,FL55 RHP,2014-04-12,FALSE,49.99
588,SO62 GRW,2014-01-18,TRUE,49.99
589,EO19 SEH,2003-05-12,TRUE,38.99
590,AE03 PDV,2012-09-13,TRUE,47.99
591,SW55 PKK,2018-08-29,TRUE,53.99
592,RF69 GBE,2011-05-16,TRUE,46.99
593,KW09 NOA,2004-09-06,TRUE,39.99
594,GB68 NPY,2010-02-02,FALSE,45.99
595,CH17 BGB,2005-04-10,TRUE,40.99
596,KY06 DKA,2009-06-08,TRUE,44.99
597,KC63 SVV,2015-05-20,TRUE,50.99
598,OH52 OAL,2011-04-22,TRUE,46.99
599,AA02 MLM,2012-03-07,FALSE,47.99
600,DR56 OMD,2003-02-24,TRUE,38.99
601,CK58 MYS,2000-02-13,TRUE,35.99
602,VP67 NVP,2016-04-28,TRUE,51.99
603,GE68 MLC,2014-01-20,TRUE,49.99
604,DO04 EER,2002-12-01,TRUE,37.99
605,BM59 EBA,2006-03-23,FALSE,41.99
606,BH63 GEB,2012-11-04,TRUE,47.99
607,LN12 EWA,2020-10-16,TRUE,55.99
608,FA68 MCF,2010-03-01,TRUE,45.99
609,YC67 CLD,2016-12-21,FALSE,51.99
610,KY66 MLD,2000-08-15,TRUE,35.99
611,AA02 MLM,2018-03-07,TRUE,53.99
612,PF65 AWS,2000-12-16,TRUE,35.99
613,HV54 WFC,2004-07-14,TRUE,39.99
614,VF62 MGH,2002-09-20,TRUE,37.99
615,VS16 BLE,2009-10-30,FALSE,44.99
616,BF18 OCD,2016-05-05,TRUE,51.99
617,RO52 OSK,2016-04-10,TRUE,51.99
618,PW53 FLB,2019-12-16,TRUE,54.99
619,CK58 MYS,2015-05-18,TRUE,50.99
620,BE13 WVN,2000-05-17,TRUE,35.99
621,ER68 VMO,2001-02-20,TRUE,36.99
622,HV54 WFC,2013-05-22,TRUE,48.99
623,SK67 MER,2015-01-26,TRUE,50.99
624,KC63 SVV,2020-03-03,TRUE,55.99
625,CO05 WRW,2011-01-20,FALSE,46.99
626,KO13 WVN,2014-09-20,TRUE,49.99
627,DE63 YOF,2010-06-09,FALSE,45.99
628,GC17 CRN,2011-11-16,TRUE,46.99
629,WS65 OSN,2019-07-09,TRUE,54.99
630,HV61 YPL,2020-06-25,TRUE,55.99
631,RB62 ACO,2003-03-02,TRUE,38.99
632,PB57 NLG,2008-05-14,TRUE,43.99
633,LN12 EWA,2002-02-23,TRUE,37.99
634,AA02 MLM,2001-09-24,TRUE,36.99
635,FA62 BAK,2008-07-22,TRUE,43.99
636,FL13 CON,2005-05-24,TRUE,40.99
637,YF61 LSK,2005-04-30,TRUE,40.99
638,HV16 CDM,2005-07-08,TRUE,40.99
639,GM13 OCE,2015-02-09,FALSE,50.99
640,CM18 YGV,2010-05-20,TRUE,45.99
641,CH17 BGB,2011-06-11,FALSE,46.99
642,LO05 PAF,2005-08-15,TRUE,40.99
643,PD03 NHO,2003-04-14,TRUE,38.99
644,SW12 GCC,2002-10-20,TRUE,37.99
645,ER68 VMO,2015-04-04,TRUE,50.99
646,YF61 LSK,2018-04-13,TRUE,53.99
647,WG13 MBA,2001-05-17,TRUE,36.99
648,BE13 WVN,2017-11-24,TRUE,52.99
649,NA57 MKR,2002-08-18,TRUE,37.99
650,SO62 GRW,2011-04-01,TRUE,46.99
651,KW55 KAV,2015-06-04,TRUE,50.99
652,HV09 FAR,2009-05-12,FALSE,44.99
653,OV13 BRP,2013-02-27,TRUE,48.99
654,LO05 PAF,2007-09-04,TRUE,42.99
655,WG13 MBA,2009-04-13,FALSE,44.99
656,HV54 WFC,2004-10-17,FALSE,39.99
657,HG69 WMG,2018-11-18,TRUE,53.99
658,AM64 NFY,2001-03-07,FALSE,36.99
659,SP70 ARR,2015-05-08,TRUE,50.99
660,CH59 FFR,2011-06-28,FALSE,46.99
661,GM13 OCE,2008-10-27,FALSE,43.99
662,WO52 PAK,2008-11-07,TRUE,43.99
663,BB57 VSV,2020-06-20,FALSE,55.99
664,FW03 SGG,2011-06-17,TRUE,46.99
665,WP66 RKE,2012-07-05,FALSE,47.99
666,KS09 SAF,2018-04-28,TRUE,53.99
667,CH59 FFR,2020-10-16,FALSE,55.99
668,LS06 KVF,2020-10-13,TRUE,55.99
669,MR18 PFD,2000-02-10,TRUE,35.99
670,SN20 EPE,2019-04-28,TRUE,54.99
671,CK66 YFY,2004-11-20,TRUE,39.99
672,VR03 WNP,2015-05-05,FALSE,50.99
673,FW69 GNP,2016-07-04,FALSE,51.99
674,GH55 VDS,2005-12-28,TRUE,40.99
675,YR03 EHW,2009-11-28,FALSE,44.99
676,FW03 SGG,2019-01-29,FALSE,54.99
677,HV16 CDM,2020-06-05,TRUE,55.99
678,OH52 OAL,2019-04-22,TRUE,54.99
679,GF58 WGY,2009-02-26,FALSE,44.99
680,BB57 VSV,2009-06-16,TRUE,44.99
681,FL13 CON,2006-04-19,TRUE,41.99
682,GE68 MLC,2011-11-23,TRUE,46.99
683,KW66 VOP,2003-12-18,TRUE,38.99
684,KR59 KYR,2016-07-10,TRUE,51.99
685,RR66 CRB,2003-01-22,TRUE,38.99
686,CH59 FFR,2005-08-24,TRUE,40.99
687,VP64 LYW,2002-10-08,TRUE,37.99
688,HG69 WMG,2000-09-23,TRUE,35.99
689,VP64 LYW,2019-11-08,TRUE,54.99
690,CW60 NWY,2015-07-27,TRUE,50.99
691,YR03 EHW,2015-11-11,TRUE,50.99
692,FA62 BAK,2007-02-09,TRUE,42.99
693,BF08 SMM,2006-05-21,TRUE,41.99
694,BY63 BMA,2020-05-18,TRUE,55.99
695,WF10 BNS,2002-05-08,TRUE,37.99
696,YO64 DNS,2000-10-30,TRUE,35.99
697,CM54 PEP,2001-04-16,TRUE,36.99
698,BA02 LOS,2000-12-27,TRUE,35.99
699,LV64 OAP,2020-01-01,TRUE,55.99
700,CM18 YGV,2012-09-11,TRUE,47.99
701,FW69 GNP,2015-11-19,TRUE,50.99
702,YC67 CLD,2010-04-02,TRUE,45.99
703,CB54 OBP,2020-01-23,TRUE,55.99
704,KS09 SAF,2009-02-04,TRUE,44.99
705,SL65 PMO,2020-01-01,TRUE,55.99
706,HV54 WFC,2014-02-27,FALSE,49.99
707,WS02 DLH,2003-07-01,FALSE,38.99
708,SP70 ARR,2014-07-14,TRUE,49.99
709,FF58 RBA,2004-08-29,TRUE,39.99
710,GH55 VDS,2014-03-02,TRUE,49.99
711,FH54 MDW,2012-10-17,TRUE,47.99
712,FL55 RHP,2000-02-07,TRUE,35.99
713,SW12 GCC,2018-05-27,TRUE,53.99
714,CH59 FFR,2014-12-09,TRUE,49.99
715,MP17 RVP,2001-04-30,FALSE,36.99
716,KM18 AMY,2012-12-08,FALSE,47.99
717,DM53 HLD,2017-02-16,FALSE,52.99
718,PB57 NLG,2003-02-22,FALSE,38.99
719,MR18 PFD,2005-10-08,FALSE,40.99
720,AM64 NFY,2017-02-03,TRUE,52.99
721,PB57 NLG,2000-12-06,TRUE,35.99
722,SO62 GRW,2005-03-09,TRUE,40.99
723,SW12 GCC,2006-11-16,TRUE,41.99
724,PK14 KAY,2017-11-24,TRUE,52.99
725,BM59 EBA,2003-07-24,FALSE,38.99
726,PF65 AWS,2002-04-14,TRUE,37.99
727,CB54 OBP,2019-04-29,FALSE,54.99
728,CK58 MYS,2002-08-07,FALSE,37.99
729,VP64 LYW,2018-01-17,TRUE,53.99
730,YF61 LSK,2001-06-29,FALSE,36.99
731,CF12 DER,2000-09-17,TRUE,35.99
732,RB56 BYO,2017-03-27,TRUE,52.99
733,DW19 FYN,2000-11-10,TRUE,35.99
734,HC61 GCD,2016-05-17,FALSE,51.99
735,SE65 KOL,2019-06-25,TRUE,54.99
736,AM64 NFY,2020-01-06,TRUE,55.99
737,DA52 WYV,2000-02-10,TRUE,35.99
738,VR03 WNP,2012-04-14,TRUE,47.99
739,KM12 DWN,2003-04-03,TRUE,38.99
740,AA02 MLM,2014-02-15,TRUE,49.99
741,DH02 CNR,2018-06-23,TRUE,53.99
742,LS06 KVF,2005-10-11,FALSE,40.99
743,DW19 FYN,2020-08-06,TRUE,55.99
744,AR12 DKF,2012-11-19,TRUE,47.99
745,WG13 MBA,2003-09-07,TRUE,38.99
746,AE10 GOR,2017-10-08,TRUE,52.99
747,OV13 BRP,2008-01-07,TRUE,43.99
748,YF61 LSK,2007-08-29,TRUE,42.99
749,LN12 EWA,2012-06-11,TRUE,47.99
750,FW03 SGG,2003-03-26,TRUE,38.99
751,CW60 NWY,2004-02-11,TRUE,39.99
752,AM64 NFY,2006-11-02,TRUE,41.99
753,FB05 VWA,2012-12-18,TRUE,47.99
754,PD19 GVP,2000-08-12,TRUE,35.99
755,MN03 DKB,2013-09-18,FALSE,48.99
756,YR03 EHW,2013-07-20,FALSE,48.99
757,HV54 WFC,2020-06-03,TRUE,55.99
758,YP10 FDM,2003-05-16,TRUE,38.99
759,VD16 SVW,2017-08-05,FALSE,52.99
760,MR18 PFD,2018-12-09,TRUE,53.99
761,RA54 MPE,2003-07-27,TRUE,38.99
762,BM59 EBA,2006-11-11,FALSE,41.99
763,KO06 EFM,2001-12-27,TRUE,36.99
764,DA59 SAC,2004-07-19,TRUE,39.99
765,AE03 PDV,2008-07-23,FALSE,43.99
766,BM59 EBA,2006-12-09,TRUE,41.99
767,FY19 RRK,2008-10-26,TRUE,43.99
768,AK53 OYL,2012-12-13,TRUE,47.99
769,GE68 MLC,2011-02-17,TRUE,46.99
770,EO19 SEH,2007-11-05,TRUE,42.99
771,BM59 EBA,2013-02-01,TRUE,48.99
772,OF60 HCN,2007-11-19,TRUE,42.99
773,YR03 EHW,2002-01-07,FALSE,37.99
774,RB56 BYO,2008-12-03,TRUE,43.99
775,SF60 MAD,2002-02-13,TRUE,37.99
776,BB57 VSV,2020-07-11,TRUE,55.99
777,KC63 SVV,2015-05-23,TRUE,50.99
778,PN66 DVE,2003-11-06,TRUE,38.99
779,RD13 ASC,2017-12-08,TRUE,52.99
780,SL65 PMO,2019-01-08,TRUE,54.99
781,KW66 VOP,2014-01-19,FALSE,49.99
782,HC61 GCD,2018-03-26,TRUE,53.99
783,KW67 BMM,2014-04-21,TRUE,49.99
784,DA52 WYV,2007-02-08,TRUE,42.99
785,CH59 FFR,2010-08-11,TRUE,45.99
786,CO68 CHG,2001-12-02,FALSE,36.99
787,DE63 YOF,2017-11-30,TRUE,52.99
788,HV61 YPL,2018-06-09,FALSE,53.99
789,KY66 MLD,2005-02-09,TRUE,40.99
790,AK61 YKD,2017-08-04,TRUE,52.99
791,AE03 PDV,2005-05-09,TRUE,40.99
792,SH67 HNC,2007-10-30,TRUE,42.99
793,RV10 FOL,2015-02-22,FALSE,50.99
794,NM57 YHK,2018-02-14,TRUE,53.99
795,RA54 MPE,2015-08-26,FALSE,50.99
796,CF68 PMG,2012-09-28,FALSE,47.99
797,RA54 MPE,2020-05-12,FALSE,55.99
798,VF62 MGH,2020-01-06,TRUE,55.99
799,EP02 NYO,2007-12-01,FALSE,42.99
800,LW18 YHA,2011-06-11,TRUE,46.99
801,RF69 GBE,2012-03-29,TRUE,47.99
802,SW12 GCC,2017-03-26,TRUE,52.99
803,AE03 PDV,2013-02-08,TRUE,48.99
804,AR12 DKF,2011-03-27,TRUE,46.99
805,FS56 KWV,2009-01-21,TRUE,44.99
806,DV61 VYM,2011-01-14,TRUE,46.99
807,HC61 COO,2004-09-24,TRUE,39.99
808,DH69 CNV,2019-08-30,FALSE,54.99
809,PF18 MAP,2004-08-15,TRUE,39.99
810,NN62 EHY,2009-07-07,FALSE,44.99
811,GO60 YLY,2006-06-15,TRUE,41.99
812,CK58 MYS,2001-08-06,FALSE,36.99
813,EO19 SEH,2005-10-06,TRUE,40.99
814,DM53 HLD,2009-06-23,TRUE,44.99
815,VR03 WNP,2019-11-15,TRUE,54.99
816,YR03 EHW,2010-07-19,TRUE,45.99
817,EO19 SEH,2002-05-02,FALSE,37.99
818,SO62 GRW,2006-05-28,FALSE,41.99
819,YO64 DNS,2017-09-26,TRUE,52.99
820,AG70 OOC,2003-09-29,FALSE,38.99
821,KY66 MLD,2016-07-22,TRUE,51.99
822,NW05 HNB,2013-07-21,TRUE,48.99
823,FA68 MCF,2005-09-17,TRUE,40.99
824,DV61 VYM,2003-07-20,TRUE,38.99
825,SO10 GAG,2013-06-03,FALSE,48.99
826,FG19 VVG,2009-07-11,TRUE,44.99
827,KW67 BMM,2010-04-03,TRUE,45.99
828,WS02 DLH,2016-09-14,TRUE,51.99
829,DO63 HAE,2015-11-03,TRUE,50.99
830,KR59 KYR,2020-06-20,FALSE,55.99
831,MN03 DKB,2016-02-23,TRUE,51.99
832,VD04 BHS,2006-07-07,TRUE,41.99
833,BA02 LOS,2019-12-03,FALSE,54.99
834,NM57 YHK,2004-12-22,FALSE,39.99
835,CO68 CHG,2012-05-06,TRUE,47.99
836,KC63 SVV,2016-11-07,FALSE,51.99
837,CM54 PEP,2005-11-28,TRUE,40.99
838,RV10 FOL,2020-08-26,FALSE,55.99
839,FH54 MDW,2013-03-24,FALSE,48.99
840,SW55 PKK,2003-08-03,TRUE,38.99
841,WS65 OSN,2007-11-18,TRUE,42.99
842,SE65 KOL,2013-04-06,TRUE,48.99
843,ML63 KNL,2009-08-07,TRUE,44.99
844,GO60 YLY,2019-10-21,FALSE,54.99
845,VK05 LML,2019-01-11,TRUE,54.99
846,LM62 GON,2000-10-22,TRUE,35.99
847,PD03 NHO,2011-02-01,TRUE,46.99
848,DO60 YDG,2012-12-14,FALSE,47.99
849,VK05 LML,2018-05-02,TRUE,53.99
850,VD04 BHS,2006-05-03,TRUE,41.99
851,DB10 DGL,2008-06-16,TRUE,43.99
852,SW55 PKK,2014-08-06,TRUE,49.99
853,CL57 SDM,2007-03-26,FALSE,42.99
854,LV64 OAP,2015-12-03,TRUE,50.99
855,GM13 OCE,2008-07-07,TRUE,43.99
856,PN66 DVE,2015-05-29,TRUE,50.99
857,LO05 PAF,2000-04-03,FALSE,35.99
858,ML63 KNL,2006-07-12,TRUE,41.99
859,FR67 HGH,2001-01-05,TRUE,36.99
860,RB62 ACO,2009-11-03,TRUE,44.99
861,FR67 HGH,2019-12-06,TRUE,54.99
862,WS70 KKF,2016-11-28,FALSE,51.99
863,CO11 KSV,2007-05-18,TRUE,42.99
864,RY12 OLW,2000-04-25,TRUE,35.99
865,KO13 WVN,2013-09-15,TRUE,48.99
866,VP67 NVP,2002-07-01,TRUE,37.99
867,SH67 HNC,2007-04-25,TRUE,42.99
868,PF65 AWS,2018-09-30,TRUE,53.99
869,WA20 AND,2016-06-11,TRUE,51.99
870,KM18 AMY,2003-12-05,FALSE,38.99
871,RD13 ASC,2019-11-10,TRUE,54.99
872,DH02 CNR,2007-06-21,TRUE,42.99
873,SH67 HNC,2019-08-27,TRUE,54.99
874,KS09 SAF,2012-07-14,TRUE,47.99
875,KM18 AMY,2000-02-19,TRUE,35.99
876,FW03 SGG,2014-11-13,TRUE,49.99
877,LC67 VED,2004-06-08,FALSE,39.99
878,LW18 YHA,2020-10-14,TRUE,55.99
879,DW19 FYN,2010-02-27,TRUE,45.99
880,RV10 FOL,2016-05-14,TRUE,51.99
881,LO05 PAF,2008-04-11,TRUE,43.99
882,CF68 PMG,2007-06-24,TRUE,42.99
883,VK05 LML,2017-02-04,TRUE,52.99
884,GK14 MWC,2001-10-15,TRUE,36.99
885,RY12 OLW,2015-04-30,FALSE,50.99
886,FY19 RRK,2001-11-12,TRUE,36.99
887,GF58 WGY,2002-04-11,TRUE,37.99
888,WS02 DLH,2007-07-25,TRUE,42.99
889,KY06 DKA,2006-08-19,FALSE,41.99
890,FG53 FWC,2008-09-15,TRUE,43.99
891,RY12 OLW,2007-05-15,TRUE,42.99
892,AE10 GOR,2009-10-25,TRUE,44.99
893,OL56 OYA,2007-12-21,TRUE,42.99
894,NW05 HNB,2019-02-18,TRUE,54.99
895,PK14 KAY,2004-07-03,TRUE,39.99
896,HV09 FAR,2005-06-29,TRUE,40.99
897,FL55 RHP,2000-03-16,TRUE,35.99
898,MN03 DKB,2020-04-03,TRUE,55.99
899,PF18 MAP,2001-12-30,TRUE,36.99
900,WG13 MBA,2002-04-14,TRUE,37.99
901,FA68 MCF,2004-08-02,TRUE,39.99
902,VP67 NVP,2015-07-29,TRUE,50.99
903,RV10 KMA,2000-07-22,TRUE,35.99
904,FW69 GNP,2006-03-13,TRUE,41.99
905,FB05 VWA,2018-10-22,TRUE,53.99
906,SN20 EPE,2017-10-11,TRUE,52.99
907,RK04 WDP,2018-11-16,FALSE,53.99
908,FA68 MCF,2007-04-11,FALSE,42.99
909,BE13 WVN,2000-11-23,TRUE,35.99
910,PF14 GEY,2005-07-18,FALSE,40.99
911,CL57 SDM,2006-11-30,FALSE,41.99
912,BB57 VSV,2019-12-18,TRUE,54.99
913,RD13 ASC,2009-01-20,TRUE,44.99
914,DO04 EER,2011-01-16,TRUE,46.99
915,BF18 OCD,2011-01-29,FALSE,46.99
916,OS03 FPA,2002-09-29,TRUE,37.99
917,KS09 SAF,2008-02-02,TRUE,43.99
918,VD04 BHS,2015-02-04,TRUE,50.99
919,VS58 RBG,2015-04-07,TRUE,50.99
920,EO19 SEH,2019-06-20,TRUE,54.99
921,DB10 DGL,2012-08-16,TRUE,47.99
922,PN66 DVE,2006-10-12,TRUE,41.99
923,KO13 WVN,2018-09-19,TRUE,53.99
924,VP64 LYW,2011-05-12,TRUE,46.99
925,HV61 YPL,2013-04-03,TRUE,48.99
926,KO06 EFM,2013-10-18,TRUE,48.99
927,FY63 GCF,2002-07-13,FALSE,37.99
928,SL65 PMO,2007-01-22,TRUE,42.99
929,FB07 OOE,2005-01-04,TRUE,40.99
930,AR12 DKF,2006-02-09,TRUE,41.99
931,LC67 VED,2010-09-24,TRUE,45.99
932,OV13 BRP,2004-05-14,TRUE,39.99
933,CO11 KSV,2007-08-10,FALSE,42.99
934,DW19 FYN,2002-10-07,FALSE,37.99
935,KR59 KYR,2010-04-12,TRUE,45.99
936,FL13 CON,2000-07-17,TRUE,35.99
937,YR03 EHW,2003-01-20,TRUE,38.99
938,HV09 FAR,2004-12-05,TRUE,39.99
939,RO52 OSK,2006-06-01,TRUE,41.99
940,YC67 CLD,2000-12-29,TRUE,35.99
941,KS09 SAF,2001-09-11,TRUE,36.99
942,RA54 MPE,2011-02-23,TRUE,46.99
943,AM64 NFY,2000-01-22,FALSE,35.99
944,KM18 AMY,2017-07-26,TRUE,52.99
945,CO05 WRW,2012-11-10,TRUE,47.99
946,WA20 AND,2003-03-02,TRUE,38.99
947,CK66 YFY,2007-11-30,TRUE,42.99
948,CF12 DER,2004-05-03,TRUE,39.99
949,AM64 NFY,2013-09-09,TRUE,48.99
950,HB04 EEV,2009-02-27,FALSE,44.99
951,PB57 NLG,2008-05-24,TRUE,43.99
952,WF10 BNS,2019-07-19,TRUE,54.99
953,HV61 YPL,2005-02-25,TRUE,40.99
954,SS59 LFF,2009-03-22,FALSE,44.99
955,CK66 YFY,2019-10-25,TRUE,54.99
956,SE65 KOL,2014-02-20,FALSE,49.99
957,FA62 BAK,2005-02-10,TRUE,40.99
958,YS70 CLS,2011-10-05,TRUE,46.99
959,AG70 OOC,2017-01-21,TRUE,52.99
960,RR66 CRB,2017-05-23,FALSE,52.99
961,NM57 YHK,2018-06-13,TRUE,53.99
962,KO13 WVN,2007-11-18,TRUE,42.99
963,CF68 PMG,2008-03-29,TRUE,43.99
964,KW66 VOP,2000-01-16,TRUE,35.99
965,VK05 LML,2010-01-23,TRUE,45.99
966,DA52 WYV,2014-03-03,TRUE,49.99
967,VD16 SVW,2014-03-04,FALSE,49.99
968,BY63 BMA,2016-07-18,FALSE,51.99
969,WS02 DLH,2011-04-03,TRUE,46.99
970,ML63 KNL,2020-06-23,FALSE,55.99
971,SN20 EPE,2013-07-24,FALSE,48.99
972,PD03 NHO,2015-04-15,TRUE,50.99
973,SH67 HNC,2006-07-04,TRUE,41.99
974,MP17 RVP,2018-02-13,TRUE,53.99
975,DB10 DGL,2015-06-10,TRUE,50.99
976,FH54 MDW,2004-06-07,TRUE,39.99
977,FH54 MDW,2014-04-05,TRUE,49.99
978,FH54 MDW,2018-05-14,TRUE,53.99
979,YS70 CLS,2019-10-03,TRUE,54.99
980,WS70 KKF,2001-02-22,FALSE,36.99
981,KY66 MLD,2019-10-16,FALSE,54.99
982,SK67 MER,2010-10-01,TRUE,45.99
983,YS70 CLS,2013-05-04,TRUE,48.99
984,GF58 WGY,2004-11-02,TRUE,39.99
985,NM67 HAR,2013-08-21,TRUE,48.99
986,FR67 HGH,2005-09-05,TRUE,40.99
987,RV10 KMA,2013-11-04,TRUE,48.99
988,YP10 FDM,2017-07-13,TRUE,52.99
989,CO05 WRW,2001-04-25,FALSE,36.99
990,LM62 GON,2000-04-07,TRUE,35.99
991,SP70 ARR,2018-09-14,TRUE,53.99
992,OW08 LCR,2010-04-18,TRUE,45.99
993,LW18 YHA,2003-05-23,TRUE,38.99
994,KE55 PNC,2011-07-04,FALSE,46.99
995,WS70 KKF,2012-08-13,TRUE,47.99
996,VD16 SVW,2009-07-06,TRUE,44.99
997,PO61 FRY,2017-06-28,TRUE,52.99
998,HV54 WFC,2009-09-10,FALSE,44.99
999,WS65 OSN,2012-10-17,TRUE,47.99
1000,DB10 DGL,2000-12-22,TRUE,35.99
