name,postcode,motorway,supermarket,latitude,longitude,e5,e10,b7s,b7p,open,close,                ,openSun,closeSun,car wash, toilets
SAINSBURYS,BN3 7GD,0,0,50.84037,-0.20557,153.9,141.9,159.9,NULL,06:00:00,22:00:00,06:00:00,22:00:00,1,0
SAINSBURYS,KT16 9AG,0,0,51.3905,-0.50409,NULL,138.9,157.9,NULL,07:00:00,22:00:00,07:00:00,22:00:00,0,0
SHELL,UB10 8LF,0,0,51.566791,-0.442231,159.9,138.9,155.9,174.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
SAINSBURYS,OX16 9XA,0,0,52.05081,-1.33567,149.9,137.9,153.9,NULL,06:30:00,22:30:00,06:30:00,22:30:00,1,0
ESSO,RM5 2BD,0,0,51.598,0.155532,159.9,139.9,159.9,175.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
SHELL,WV2 3LH,0,0,52.578609,-2.125652,164.9,144.9,165.9,189.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
TEXACO,PE27 5EU,0,0,52.31611,-0.082128,166.9,145.9,169.9,190.9,00:00:00,23:59:00,00:00:00,23:59:00,1,0
TOTAL HARVEST ENERGY,NG11 6QT,0,0,52.8589457,-1.1345301,NULL,143.9,161.9,182.9,06:00:00,23:00:00,06:00:00,23:00:00,1,0
Jet,S65 3JB,0,0,53.4202334,-1.3056324,139.9,125.9,136.9,NULL,06:00:00,23:59:00,08:00:00,23:59:00,0,0
BP,FK7 7NU,0,0,56.11558,-3.931115,159.9,143.9,161.9,175.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
Maxol,BT30 7SF,0,1,54.263905,-5.6109347,138.9,139.9,159.9,NULL,06:00:00,23:59:00,06:00:00,23:59:00,0,1
TEXACO,KT12 1RZ,0,0,51.3745009,-0.4077823,166.9,145.9,169.9,190.9,00:00:00,23:59:00,00:00:00,23:59:00,0,0
ESSO,TN11 0AB,0,0,51.21364,0.31321,159.9,139.9,159.9,175.9,06:00:00,23:00:00,06:00:00,23:00:00,1,1
MORRISONS,SK6 2AP,0,0,53.422604,-2.120742,149.9,135.9,153.9,NULL,06:00:00,23:00:00,06:00:00,23:00:00,1,1
GULF,CV33 9JW,0,0,52.24756,-1.49056,157.7,139.7,159.7,177.7,00:00:00,23:59:00,00:00:00,23:59:00,0,0
CHILDERLEY GATE,CB23 8AY,0,0,52.2185568,-0.0168721,162.9,149.9,172.9,184.9,06:00:00,22:00:00,07:00:00,21:00:00,1,1
SHELL,PR5 5AE,0,0,53.72731,-2.68212,156.9,143.9,163.9,176.9,06:00:00,23:00:00,06:00:00,23:00:00,0,1
ESSO,WA1 3AP,0,0,53.3954643,-2.5763493,161.9,145.9,169.9,185.9,06:00:00,22:00:00,06:00:00,22:00:00,1,0
SHELL,IP1 6JZ,0,0,52.080499,1.124749,164.9,141.9,159.9,179.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
SHELL LEEDS ROAD,BD3 9SB,0,1,53.792071,-1.73214,157.9,143.9,169.9,181.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
SHELL,SW10 0NY,0,0,51.480308,-0.18231,164.9,139.9,161.9,184.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
Texaco,B33 8NN,0,0,52.4788986,-1.7818682,NULL,149.9,169.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,0,0
SAINSBURYS,HA0 1PF,0,0,51.53827,-0.29997,150.9,138.9,158.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,0,0
SHELL,GU25 4QF,0,0,51.409226,-0.591417,169.9,147.9,165.9,189.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
TESCO,BT32 4AX,0,0,54.34586,-6.26493,NULL,135.9,145.9,NULL,06:00:00,22:00:00,06:00:00,22:00:00,1,1
ESSO,NP19 9EZ,0,0,51.59606,-2.93975,157.9,142.9,166.9,180.9,06:00:00,00:00:00,06:00:00,00:00:00,0,0
Thomas Sinclair,KW17 2DX,0,1,59.0331266,-2.9086389,NULL,NULL,NULL,NULL,10:00:00,14:30:00,14:00:00,15:45:00,0,0
SAINSBURYS,DA1 4HW,0,0,51.45015,0.17777,152.9,140.9,158.9,NULL,06:00:00,23:00:00,06:00:00,23:00:00,0,0
BP HARVEST ENERGY,S13 9WF,0,0,53.3661246,-1.3539547,165.9,144.9,168.9,189.9,06:00:00,23:00:00,06:00:00,23:00:00,0,0
SHELL,LE5 2BE,0,0,52.641747,-1.083117,169.9,147.9,167.9,189.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
CIRCLE K,BT44 8NG,0,0,54.87276,-6.491208,NULL,140.9,164.9,NULL,06:00:00,23:00:00,06:00:00,23:00:00,1,0
MORRISONS,AB24 5AR,0,0,57.153165,-2.098629,155.9,141.9,159.9,NULL,06:00:00,23:00:00,06:00:00,23:00:00,0,0
ESSO,CT7 9TZ,0,0,51.369,1.29975,159.9,139.9,159.9,175.9,06:00:00,23:00:00,06:00:00,23:00:00,1,0
TESCO,NP20 3BA,0,0,51.57212,-3.00934,145.9,136.9,156.9,NULL,06:00:00,23:00:00,06:00:00,23:00:00,1,1
Newry Filling Station,BT34 1QA,0,1,54.1874677,-6.3351096,159.9,143.9,169.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,0,1
ESSO,SS15 6DP,0,0,51.584365,0.421008,159.9,141.9,159.9,175.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
TESCO,M9 6HP,0,0,53.53241,-2.20732,143.9,135.9,154.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,0,1
TESCO,CM9 4LE,0,0,51.73621,0.67806,148.9,139.9,157.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,0,1
Nicholl Auto  Cookstown,BT80 8TL,0,0,54.63147,-6.74244,154.9,139.9,165.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,0,0
Karan Brockford Service Station,IP14 5PF,0,1,52.2625033,1.1024131,162.9,143.9,168.9,192.9,06:00:00,23:00:00,06:00:00,23:00:00,0,0
ESSO,CR0 0LA,0,0,51.356869,-0.033609,165.9,143.9,162.9,185.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
Spar Coagh,BT80 0EF,0,1,54.6478824,-6.6193221,149.9,144.9,157.9,NULL,06:00:00,22:00:00,07:00:00,21:00:00,0,1
Palmarsh Service Station,CT21 4ND,0,1,51.0589778,1.0469146,169.9,138.9,160.9,NULL,06:00:00,21:00:00,06:00:00,21:00:00,1,1
MORRISONS,YO11 3YN,0,0,54.237393,-0.417672,149.9,138.9,157.9,NULL,06:00:00,23:00:00,06:00:00,23:00:00,1,0
TESCO,S63 7DA,0,0,53.50408,-1.3454,145.9,136.9,156.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,1,1
TOTAL HARVEST ENERGY,DE72 3AF,0,0,52.8984466,-1.3018412,160.9,139.9,161.9,182.9,06:00:00,22:00:00,06:00:00,22:00:00,0,0
Caundle Service Station,DT9 5NA,0,0,50.9152928,-2.4395702,NULL,143.9,165.9,NULL,07:00:00,18:00:00,00:00:00,00:00:00,0,0
SAINSBURYS,BH12 4BA,0,0,50.74004,-1.91244,155.9,143.9,160.9,NULL,06:00:00,22:00:00,06:00:00,22:00:00,1,0
Jet,DG2 9DX,0,0,55.070867,-3.6296009,148.9,137.9,160.9,NULL,06:15:00,22:00:00,08:00:00,20:00:00,1,0
MORRISONS,PO30 1JQ,0,0,50.697458,-1.29116,152.9,142.9,159.9,169.9,06:00:00,23:00:00,06:00:00,23:00:00,0,1
SAINSBURYS,HX1 1SB,0,0,53.72649,-1.85498,150.9,138.9,159.9,NULL,06:30:00,22:00:00,06:30:00,22:00:00,1,0
BP,EX8 2NE,0,0,50.6232295,-3.3920147,155.9,139.9,159.9,175.9,00:00:00,23:59:00,00:00:00,23:59:00,0,0
ESSO,DT4 9TB,0,0,50.612809,-2.486873,159.9,141.9,159.9,175.9,06:00:00,22:00:00,06:00:00,22:00:00,1,1
SHELL,GU22 9LN,0,0,51.302557,-0.546158,164.9,143.9,164.9,189.9,06:00:00,23:00:00,06:00:00,23:00:00,0,1
SHELL,DA11 9BJ,0,0,51.449232,0.320969,169.9,147.9,167.9,189.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
MORRISONS,LL55 1BE,0,0,53.147082,-4.268579,149.9,132.9,151.9,NULL,06:00:00,23:00:00,06:00:00,23:00:00,1,1
ESSO,DE21 6NA,0,0,52.92518,-1.44005,143.9,128.9,137.9,NULL,06:00:00,00:00:00,06:00:00,00:00:00,0,0
TESCO,GU47 0FD,0,0,51.33547,-0.7746,149.9,140.9,156.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,1,1
ESSO,LE9 9JE,0,0,52.613135,-1.255337,159.9,142.9,161.9,175.9,00:00:00,23:59:00,00:00:00,23:59:00,1,0
TESCO,CB1 9BF,0,0,52.18686,0.1881,NULL,143.9,159.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,0,1
Larkhall Service Station,ML9 1HX,0,0,55.7345975,-3.9697349,158.9,148.9,174.9,184.9,00:00:00,23:59:00,00:00:00,23:59:00,0,0
BP  ROYAL BLUE SERVICE STATION,DN5 8LY,0,0,53.5311853,-1.1517013,157.9,142.9,166.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,0,1
TESCO,OL9 6BW,0,0,53.54554,-2.12592,144.9,135.9,154.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,1,1
TESCO,TR15 1AX,0,0,50.23578,-5.23553,NULL,138.9,158.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,1,1
SAINSBURYS,EH4 2EB,0,0,55.95792,-3.24398,151.9,139.9,158.9,NULL,07:00:00,22:00:00,07:00:00,22:00:00,1,0
TESCO,NG6 8EQ,0,0,53.00311,-1.19446,144.9,135.9,153.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,0,1
SHELL,W2 5EH,0,0,51.52032,-0.191397,169.9,145.9,166.9,189.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
TEXACO LAMASCOTE,ST16 3TA,0,0,52.80576,-2.10839,171.9,151.9,179.9,199.9,00:00:00,23:59:00,00:00:00,23:59:00,1,0
SAINSBURYS,KA9 1TW,0,0,55.48696,-4.61693,148.9,136.9,155.9,NULL,06:30:00,22:30:00,06:30:00,22:30:00,0,0
MORRISONS,TD9 9NQ,0,0,55.42651,-2.782289,155.9,135.9,155.9,NULL,06:00:00,23:00:00,06:00:00,23:00:00,1,1
ESSO,BN44 3TQ,0,0,50.880795,-0.300406,165.9,143.9,163.9,185.9,06:00:00,23:00:00,06:00:00,23:00:00,0,1
Eston Service Station,TS6 8AJ,0,0,54.5673989,1.1396733,NULL,143.9,NULL,NULL,07:00:00,22:00:00,07:00:00,22:00:00,1,0
D T CLOSE,LA10 5HJ,0,0,54.3202932,-2.5418514,NULL,139.0,170.0,NULL,08:00:00,18:00:00,00:00:00,00:00:00,0,1
SHELL,PE3 9TX,0,0,52.582252,-0.264052,169.9,145.9,165.9,189.9,06:00:00,23:00:00,06:00:00,23:00:00,0,1
Broughton Filling Station,PR3 5JB,0,1,53.8096903,-2.7231872,163.9,144.9,169.9,189.9,06:00:00,23:00:00,06:00:00,23:00:00,1,0
SHELL,OX25 3QQ,0,0,51.852087,-1.22476,169.9,143.9,159.9,184.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
Forge Garage Brailes Ltd,OX15 5HX,0,0,52.050188,-1.5410444,NULL,138.9,156.9,NULL,08:00:00,17:30:00,00:00:00,00:00:00,0,0
ESSO,L23 0RN,0,0,53.484995,-3.031509,159.9,139.9,159.9,NULL,06:00:00,23:00:00,06:00:00,23:00:00,1,0
SHELL,UB7 0AE,0,0,51.492413,-0.469795,174.9,147.9,168.9,189.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
TESCO,LE65 1TE,0,0,52.75302,-1.45285,147.9,137.9,158.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,0,1
TOTAL HARVEST ENERGY,BB18 6TG,0,0,53.8959687,-2.1530201,162.9,141.9,161.9,182.9,06:00:00,22:00:00,06:00:00,22:00:00,0,0
SHELL,SW19 2QD,0,0,51.412543,-0.178282,164.9,143.9,164.9,184.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
SAINSBURYS,NP44 1UL,0,0,51.65304,-3.02439,145.9,133.9,153.9,NULL,06:00:00,22:00:00,06:00:00,22:00:00,0,0
SAINSBURYS,PO22 9FB,0,0,50.79895,-0.66441,154.9,142.9,159.9,NULL,07:00:00,22:30:00,07:00:00,22:30:00,1,0
GULF,BS48 3SW,0,0,51.3964,-2.679602,154.7,136.7,158.7,176.7,00:00:00,23:59:00,00:00:00,23:59:00,0,0
ESSO,LE65 1DR,0,0,52.75127,-1.45391,159.9,139.9,159.9,175.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
SHELL,M22 5WX,0,0,53.3639455,-2.2427753,166.9,145.9,171.9,192.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
Wharncliffe Garage,S70 6BN,0,0,53.5528634,-1.4887442,148.9,139.9,159.9,NULL,07:00:00,21:00:00,08:00:00,21:00:00,1,0
Texaco,M44 6EH,0,1,53.4497391,-2.4162669,163.9,143.9,161.9,181.9,00:00:00,23:59:00,00:00:00,23:59:00,1,0
WELCOME BREAK,PE7 3UJ,0,0,52.544,-0.331285,156.9,146.8,162.8,172.9,05:00:00,00:00:00,05:00:00,00:00:00,0,1
SAINSBURYS,SN14 0BJ,0,0,51.44885,-2.14627,149.9,137.9,157.9,NULL,06:00:00,22:00:00,06:00:00,22:00:00,1,0
SHELL,LS22 6NU,0,0,53.930915,-1.38475,169.9,145.9,164.9,189.9,06:00:00,23:00:00,06:00:00,23:00:00,1,1
SAINSBURYS,ML3 0DF,0,0,55.77921,-4.05454,148.9,136.9,157.9,NULL,07:00:00,22:00:00,07:00:00,22:00:00,1,0
TESCO,LU5 4JU,0,0,51.88953,-0.48501,149.9,134.9,155.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,1,1
TESCO,FK2 9RA,0,0,55.98456,-3.73815,145.9,136.9,156.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,1,0
Quarry Service Station,ST7 8DL,0,0,53.0545388,-2.3090405,144.9,NULL,144.9,NULL,08:00:00,17:30:00,00:00:00,00:00:00,0,0
SHELL,SS2 4DQ,0,0,51.556347,0.726305,174.9,149.9,168.9,NULL,06:30:00,21:00:00,06:30:00,21:00:00,1,1
SHELL,B31 2QU,0,0,52.40799,-1.975195,169.9,146.9,166.9,189.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
ESSO,SN14 0JH,0,0,51.45967,-2.13781,156.9,141.9,164.9,178.9,06:00:00,00:00:00,06:00:00,00:00:00,0,0
BP,OX3 0NA,0,0,51.767582,-1.232061,159.9,139.9,161.9,175.9,00:00:00,23:59:00,00:00:00,23:59:00,0,0
gulf,CB11 3PN,0,0,51.9798436,0.213086,NULL,145.9,167.9,NULL,06:30:00,18:00:00,09:00:00,15:00:00,0,0
The Final Checkout Ltd,ZE2 9TW,0,1,60.7694508,-0.8344187,147.9,NULL,173.7,NULL,09:00:00,17:30:00,11:00:00,17:00:00,0,1
SHELL,NN11 4QB,0,0,52.251667,-1.150975,169.9,139.9,165.9,189.9,00:00:00,23:59:00,00:00:00,23:59:00,1,0
SAINSBURYS,WV6 7QH,0,0,52.59607,-2.20223,148.9,136.9,154.9,NULL,07:00:00,22:00:00,07:00:00,22:00:00,1,0
SAINSBURYS,L9 1NL,0,0,53.45169,-2.96397,NULL,137.9,157.9,NULL,06:00:00,22:00:00,06:00:00,22:00:00,1,0
Maxwell Motors Jet Filling Station,TD5 8AY,0,0,55.5932712,-2.4315466,NULL,137.9,159.9,NULL,07:30:00,20:00:00,09:00:00,20:00:00,1,0
Ormskirk road petrol station,WN89AH,0,0,53.54298,-2.760057,NULL,145.9,163.9,174.9,07:00:00,21:00:00,07:30:00,21:00:00,0,0
GULF,GL17 0BX,0,0,51.861395,-2.488478,NULL,139.7,161.7,NULL,00:00:00,23:59:00,00:00:00,23:59:00,0,0
SHELL,HA2 0EG,0,0,51.56729,-0.350479,169.9,144.9,164.9,189.9,06:30:00,22:00:00,06:30:00,22:00:00,0,1
BP,SP10 1DS,0,0,51.214647,-1.475094,159.9,139.9,156.9,175.9,00:00:00,23:59:00,00:00:00,23:59:00,0,0
MORRISONS,HU15 1BH,0,0,53.729668,-0.569994,149.9,138.9,158.9,168.9,06:00:00,23:00:00,06:00:00,23:00:00,1,0
SHELL,CR0 5AR,0,0,51.357047,-0.033468,169.9,146.9,164.9,189.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
SHELL,SE9 3AF,0,0,51.438966,0.051412,169.9,145.9,166.9,189.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
TESCO,GL15 5DN,0,0,51.72413,-2.53538,148.9,139.9,159.9,NULL,06:00:00,22:00:00,06:00:00,22:00:00,0,0
ESSO,TW2 5AW,0,0,51.442222,-0.353088,159.9,141.9,155.9,175.9,06:00:00,23:00:00,06:00:00,23:00:00,1,1
SAINSBURYS,ST7 2YU,0,0,53.09499,-2.28674,NULL,140.9,158.9,NULL,07:00:00,22:00:00,07:00:00,22:00:00,0,0
SHELL,KT2 6PQ,0,0,51.413615,-0.28796,169.9,147.9,169.9,194.9,06:00:00,23:00:00,06:00:00,23:00:00,0,1
BP,TW5 9NB,1,0,51.4877196,-0.3945516,191.9,171.9,184.9,204.9,00:00:00,23:59:00,00:00:00,23:59:00,0,0
TEXACO,SA14 9AD,0,1,51.685024,-4.117298,159.9,139.9,158.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,1,0
Applecross Community Trading LTD,IV54 8LR,0,0,57.420054,-5.820029,NULL,141.5,152.0,NULL,00:00:00,23:59:00,00:00:00,23:59:00,0,0
SHELL,ME20 7EZ,0,0,51.3196,0.506825,174.9,147.9,164.9,189.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
GulfNisa Hollinwood Service Station,OL8 4RH,0,0,53.5230087,-2.1405831,NULL,142.9,165.9,183.9,00:00:00,23:59:00,00:00:00,23:59:00,1,0
SHELL HARVEST ENERGY,NG17 1JJ,0,0,53.1118403,-1.2972604,164.9,143.9,165.9,186.9,06:00:00,22:00:00,06:00:00,22:00:00,0,0
SAINSBURYS,CM7 1XH,0,0,51.88006,0.5572,148.9,136.9,157.9,NULL,07:00:00,22:00:00,07:00:00,22:00:00,0,0
TEXACO,M33 2FE,0,0,53.420718,-2.305763,155.9,139.9,157.9,175.9,06:00:00,23:00:00,06:00:00,23:00:00,1,0
SHELL,AB43 7ED,0,0,57.69051,-2.032073,169.9,149.9,169.9,184.9,00:00:00,23:59:00,00:00:00,23:59:00,1,0
Spar,LL36 9AD,0,0,52.5861731,-4.0912257,NULL,140.9,160.9,NULL,07:00:00,22:00:00,07:00:00,22:00:00,1,0
SAINSBURYS,G15 6RX,0,0,55.90346,-4.37683,151.9,139.9,157.9,NULL,07:00:00,22:00:00,07:00:00,22:00:00,1,0
Tuffins Supermarket,SY7 9PX,0,1,52.4403323,-2.8364679,146.9,164.9,169.9,NULL,06:00:00,20:00:00,07:00:00,18:00:00,0,0
ESSO,SA33 4JW,0,0,51.81799,-4.50371,159.9,137.9,159.9,175.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
BP,ST20 0EZ,0,0,52.7821332,-2.2567179,160.9,142.9,169.9,184.9,06:00:00,22:00:00,06:00:00,22:00:00,0,1
ESSO,SS7 5HB,0,0,51.553872,0.559558,165.9,143.9,162.9,185.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
VALERO WESTSIDE,PE21 2AF,0,0,52.579508,-0.251418,171.9,151.9,179.9,199.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
ESSO,N6 4HX,0,0,51.5813,-0.155787,165.9,141.9,161.9,185.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
SHELL,CF62 7LT,0,0,51.408796,-3.299496,169.9,146.9,166.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,0,0
ESSO,KT17 1PG,0,0,51.34506,-0.24907,156.9,141.9,164.9,178.9,06:00:00,00:00:00,06:00:00,00:00:00,1,0
BP,PE37 7TZ,0,0,52.6527,0.723698,170.9,149.9,174.9,195.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
CIRCLE K,BT78 2AS,0,0,54.496135,-7.319834,NULL,134.9,144.9,NULL,06:45:00,22:00:00,06:45:00,22:00:00,0,0
ESSO,W7 3QJ,0,0,51.504453,-0.333478,159.9,139.9,156.9,175.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
ESSO,DE12 7JW,0,0,52.70974,-1.50335,159.9,139.9,159.9,175.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
BP PRESTON WAY,BB2 6BJ,0,0,53.75061,-2.49629,171.9,151.9,179.9,199.9,00:00:00,23:59:00,00:00:00,23:59:00,0,0
TJ Hughes Fuels NI LTD,BT93 3PR,0,1,54.47692,-8.096248,NULL,139.9,169.9,NULL,07:00:00,22:00:00,08:00:00,22:00:00,1,1
Lochinver Stores,IV27 4JY,0,1,58.1536543,-5.2394561,NULL,144.0,157.0,NULL,08:00:00,18:30:00,00:00:00,00:00:00,1,0
BP,LU3 2RR,0,0,51.906513,-0.458315,159.9,141.9,161.9,175.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
TESCO,CA28 7XY,0,0,54.55288,-3.58783,NULL,137.9,155.9,NULL,00:00:00,22:00:00,00:00:00,22:00:00,1,1
SHELL HARVEST ENERGY,RH9 8EZ,0,0,51.2192499,-0.0487494,173.9,148.9,167.9,192.9,00:00:00,23:59:00,00:00:00,23:59:00,1,0
Essar,L31 2HA,0,0,53.5131191,-2.943865,153.8,138.8,160.8,NULL,00:00:00,23:59:00,00:00:00,23:59:00,1,0
SAINSBURYS,DD4 8XD,0,0,56.47997,-2.88732,151.9,139.9,157.9,NULL,06:00:00,23:00:00,06:00:00,23:00:00,1,0
MORRISONS,M45 7SE,0,0,53.555198,-2.296725,149.9,136.9,155.9,165.9,06:00:00,22:00:00,06:00:00,22:00:00,0,0
ESSO,DH9 0LL,0,0,54.891882,-1.687571,164.9,142.9,164.9,184.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
ESSO,SE7 7AL,0,0,51.4874,0.028127,159.9,141.9,161.9,175.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
BP,SN2 7AS,0,0,51.5918,-1.77436,165.9,144.9,169.9,185.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
Texaco,SA488AE,0,0,52.18401,-4.15692,NULL,145.9,169.9,NULL,07:00:00,21:00:00,07:00:00,21:00:00,0,0
NTS FALMOUTH SERVICE STATION,TR10 8DA,0,1,50.1701413,-5.1036568,153.9,137.9,157.9,172.9,06:00:00,23:00:00,06:00:00,23:00:00,0,0
SHELL,NN10 6AR,0,0,52.298682,-0.617878,169.9,146.9,166.9,189.9,06:30:00,21:00:00,06:30:00,21:00:00,0,1
SHELL,CH3 5NJ,0,0,53.193526,-2.856604,169.9,149.9,167.9,189.9,06:00:00,23:00:00,06:00:00,23:00:00,1,1
SAINSBURYS,MK42 8AY,0,0,52.11751,-0.49463,152.9,140.9,157.9,NULL,06:30:00,22:00:00,06:30:00,22:00:00,0,0
SHELL,SL4 5AN,0,0,51.479741,-0.628423,169.9,145.9,165.9,184.9,06:00:00,23:00:00,06:00:00,23:00:00,0,1
SAINSBURYS,DE4 3SP,0,0,53.13922,-1.56322,149.9,137.9,156.9,NULL,07:00:00,22:00:00,07:00:00,22:00:00,1,0
MORRISONS,PA15 1HA,0,0,55.944451,-4.74956,155.9,137.9,156.9,NULL,06:00:00,22:00:00,06:00:00,22:00:00,1,1
Bucks Horn Oak Service Station,GU10 4LT,0,0,51.1700144,-0.8475037,155.9,140.9,165.9,181.9,06:00:00,10:00:00,07:00:00,10:00:00,1,1
SHELL,RH13 0AR,0,0,51.044794,-0.345883,174.9,147.9,167.9,189.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
SHELL,W7 1DH,0,0,51.5092749,-0.3343599,166.9,145.9,169.9,190.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
MORRISONS,RG2 0HB,0,0,51.434761,-0.97185,149.9,136.9,156.9,NULL,06:00:00,23:00:00,06:00:00,23:00:00,1,0
SHELL,WD3 3ED,0,0,51.650048,-0.43571,169.9,144.9,159.9,184.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
SHELL,SW12 9DP,0,0,51.450784,-0.14742,169.9,144.9,163.9,189.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
SHELL,PE19 1JZ,0,0,52.2283444,-0.2581552,155.9,144.9,160.9,180.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
MORRISONS,CH2 1AU,0,0,53.209038,-2.894566,149.9,136.9,155.9,NULL,06:00:00,23:00:00,06:00:00,23:00:00,0,1
TESCO,WA2 8JE,0,0,53.40756,-2.59576,146.9,137.9,154.9,NULL,00:00:00,00:00:00,00:00:00,00:00:00,0,0
GULF,KY11 2XW,0,0,56.045008,-3.428115,157.7,139.7,163.7,NULL,00:00:00,23:59:00,00:00:00,23:59:00,1,1
MORRISONS,B36 0LB,0,0,52.500919,-1.762726,149.9,135.9,155.9,NULL,06:00:00,23:00:00,06:00:00,23:00:00,1,1
BP,GL51 7PA,0,0,51.91212,-2.100541,159.9,139.9,155.9,175.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
MOUNTJOY FILLING STATION LTD,BT78 5NL,0,1,54.642412,-7.3449789,149.7,139.7,NULL,NULL,07:00:00,20:00:00,09:00:00,20:30:00,0,0
Hamish A Mackay,DD9 7TA,0,0,56.8100434,-2.6554031,NULL,135.9,145.9,NULL,09:00:00,16:00:00,00:00:00,00:00:00,0,0
TEXACO,NG8 3FF,0,0,52.96189,-1.200958,155.9,139.9,159.9,175.9,06:00:00,23:00:00,06:00:00,23:00:00,1,0
TEXACO,BT61 7QX,0,1,54.351202,-6.658243,149.9,139.9,164.9,NULL,00:00:00,23:59:00,00:00:00,23:59:00,1,0
SHELL,SR7 8SS,0,0,54.804208,-1.360245,174.9,148.9,169.9,194.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
ESSO,NN16 0RD,0,0,52.4005,-0.7123,155.9,140.9,162.9,176.9,06:00:00,00:00:00,06:00:00,00:00:00,0,0
MORRISONS,KA1 2PY,0,0,55.61207,-4.504209,155.9,135.9,155.9,NULL,06:00:00,23:00:00,06:00:00,23:00:00,1,0
BP,TA5 2BU,0,0,51.131753,-3.040924,159.9,139.9,161.9,175.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
MORRISONS,CF81 8YD,0,0,51.68883,-3.226333,149.9,136.9,155.9,165.9,06:00:00,23:00:00,06:00:00,23:00:00,1,0
MORRISONS,CA14 3YW,0,0,54.640391,-3.566701,149.9,137.9,156.9,NULL,06:00:00,22:00:00,06:00:00,22:00:00,1,0
SHELL,G43 1LS,0,0,55.820265,-4.301339,169.9,146.9,167.9,189.9,00:00:00,23:59:00,00:00:00,23:59:00,0,1
ESSO,CB9 7UU,0,0,52.075331,0.452221,165.9,142.9,161.9,185.9,00:00:00,23:59:00,00:00:00,23:59:00,1,1
ESSO,N17 7AB,0,0,51.599438,-0.076827,165.9,141.9,162.9,185.9,06:00:00,23:00:00,06:00:00,23:00:00,0,1
TESCO,AB32 6UF,0,0,57.14949,-2.27484,148.9,139.9,157.9,NULL,06:00:00,23:00:00,06:00:00,23:00:00,1,1
MORRISONS,LE10 1YA,0,0,52.554569,-1.380975,149.9,139.9,156.9,NULL,06:00:00,22:00:00,06:00:00,22:00:00,1,1
