HS1 0AZ,106159,107221
HS7 0YX,185170,198132
HS0 6MA,221993,221993
HS2 2CS,76978,78518
HS4 3FO,233305,242637
HS9 5ID,87115,94955
HS7 9CW,229422,245482
HS7 0QX,208587,223188
HS0 2QK,202512,202512
HS6 4EH,227561,241215
HS1 4GE,114389,115533
