sale_id,model_id,sale_date,employee_id,price
1695,9,2019-04-11,lsach,25.0
1696,9,2019-04-11,lsach,25.0
1697,9,2019-04-12,hpatel,25.0
1698,13,2019-04-12,mhogan,5.0
1699,8,2019-04-12,hpatel,35.0
1700,8,2019-04-12,lsach,35.0
1701,8,2019-04-12,hpatel,35.0
1702,8,2019-04-12,mohanlon,35.0
1703,13,2019-04-12,hpatel,5.0
1704,8,2019-04-12,lsach,35.0
1705,8,2019-04-12,mohanlon,35.0
1706,9,2019-04-12,mohanlon,25.0
1707,8,2019-04-12,hpatel,35.0
1708,8,2019-04-12,hpatel,35.0
1709,8,2019-04-12,mohanlon,35.0
1710,8,2019-04-12,mohanlon,35.0
1711,13,2019-04-12,hpatel,5.0
1712,8,2019-04-12,mohanlon,35.0
1713,8,2019-04-13,lsach,35.0
1714,8,2019-04-13,hpatel,35.0
1715,8,2019-04-13,mhogan,35.0
1716,9,2019-04-13,mhogan,25.0
1717,8,2019-04-13,hpatel,35.0
1718,8,2019-04-13,hpatel,35.0
1719,9,2019-04-13,hpatel,25.0
1720,8,2019-04-13,mohanlon,35.0
1721,8,2019-04-13,mohanlon,35.0
1722,9,2019-04-13,mohanlon,25.0
1723,14,2019-04-13,mhogan,10.0
1724,8,2019-04-13,hpatel,35.0
1725,8,2019-04-13,hpatel,35.0
1726,8,2019-04-13,hpatel,35.0
1727,14,2019-04-13,hpatel,10.0
1728,8,2019-04-13,hpatel,35.0
1729,8,2019-04-13,mhogan,35.0
1730,8,2019-04-13,lsach,35.0
1731,8,2019-04-13,hpatel,35.0
1732,8,2019-04-13,lsach,35.0
1733,8,2019-04-13,lsach,35.0
1734,8,2019-04-13,mhogan,35.0
1735,9,2019-04-13,mhogan,25.0
1736,8,2019-04-13,mhogan,35.0
1737,9,2019-04-14,mohanlon,25.0
1738,9,2019-04-14,mhogan,25.0
1739,8,2019-04-14,mohanlon,35.0
1740,8,2019-04-14,hpatel,35.0
1741,8,2019-04-14,mhogan,35.0
1742,9,2019-04-14,hpatel,25.0
1743,8,2019-04-14,mohanlon,35.0
1744,13,2019-04-14,mhogan,5.0
1745,8,2019-04-14,mhogan,35.0
1746,8,2019-04-14,lsach,35.0
1747,14,2019-04-14,mohanlon,10.0
1748,8,2019-04-14,mohanlon,35.0
1749,14,2019-04-14,lsach,10.0
1750,14,2019-04-14,mohanlon,10.0
1751,8,2019-04-14,lsach,35.0
1752,8,2019-04-14,lsach,35.0
1753,9,2019-04-14,hpatel,25.0
1754,8,2019-04-14,mhogan,35.0
1755,8,2019-04-14,mohanlon,35.0
1756,9,2019-04-14,mohanlon,25.0
1757,8,2019-04-14,hpatel,35.0
1758,14,2019-04-15,mohanlon,10.0
1759,8,2019-04-15,lsach,35.0
1760,14,2019-04-15,hpatel,10.0
1761,8,2019-04-15,hpatel,35.0
1762,8,2019-04-15,mohanlon,35.0
1763,14,2019-04-15,mhogan,10.0
1764,8,2019-04-15,lsach,35.0
1765,8,2019-04-15,mohanlon,35.0
1766,8,2019-04-15,mohanlon,35.0
1767,8,2019-04-15,mhogan,35.0
1768,8,2019-04-15,lsach,35.0
1769,9,2019-04-15,mohanlon,25.0
1770,8,2019-04-15,hpatel,35.0
1771,8,2019-04-15,hpatel,35.0
1772,14,2019-04-16,lsach,10.0
1773,8,2019-04-16,hpatel,35.0
1774,13,2019-04-16,lsach,5.0
1775,8,2019-04-16,lsach,35.0
1776,9,2019-04-16,mhogan,25.0
1777,13,2019-04-16,lsach,5.0
1778,14,2019-04-16,lsach,10.0
1779,8,2019-04-16,lsach,35.0
1780,8,2019-04-16,mhogan,35.0
1781,8,2019-04-16,lsach,35.0
1782,14,2019-04-16,lsach,10.0
1783,13,2019-04-16,mhogan,5.0
1784,14,2019-04-16,mohanlon,10.0
1785,8,2019-04-17,mhogan,35.0
1786,8,2019-04-17,hpatel,35.0
1787,8,2019-04-17,mohanlon,35.0
1788,8,2019-04-17,mohanlon,35.0
1789,9,2019-04-17,mohanlon,25.0
1790,8,2019-04-17,lsach,35.0
1791,14,2019-04-17,mohanlon,10.0
1792,8,2019-04-17,hpatel,35.0
1793,8,2019-04-17,hpatel,35.0
1794,8,2019-04-17,hpatel,35.0
1795,9,2019-04-17,hpatel,25.0
1796,9,2019-04-17,mohanlon,25.0
1797,8,2019-04-17,lsach,35.0
1798,14,2019-04-17,mhogan,10.0
1799,8,2019-04-17,hpatel,35.0
1800,8,2019-04-17,lsach,35.0
1801,8,2019-04-18,hpatel,35.0
1802,8,2019-04-18,lsach,35.0
1803,8,2019-04-18,lsach,35.0
1804,9,2019-04-18,hpatel,25.0
1805,8,2019-04-18,mhogan,35.0
1806,8,2019-04-18,hpatel,35.0
1807,9,2019-04-18,hpatel,25.0
1808,8,2019-04-18,hpatel,35.0
1809,8,2019-04-18,hpatel,35.0
1810,9,2019-04-18,lsach,25.0
1811,8,2019-04-18,hpatel,35.0
1812,13,2019-04-18,hpatel,5.0
1813,8,2019-04-19,mohanlon,35.0
1814,13,2019-04-19,hpatel,5.0
1815,9,2019-04-19,mhogan,25.0
1816,13,2019-04-19,hpatel,5.0
1817,8,2019-04-19,mhogan,35.0
1818,8,2019-04-19,hpatel,35.0
1819,8,2019-04-19,lsach,35.0
1820,8,2019-04-19,hpatel,35.0
1821,8,2019-04-19,hpatel,35.0
1822,8,2019-04-19,hpatel,35.0
1823,8,2019-04-19,mohanlon,35.0
1824,8,2019-04-19,hpatel,35.0
1825,14,2019-04-19,hpatel,10.0
1826,8,2019-04-19,lsach,35.0
1827,8,2019-04-20,hpatel,35.0
1828,13,2019-04-20,hpatel,5.0
1829,13,2019-04-20,mohanlon,5.0
1830,8,2019-04-20,lsach,35.0
1831,13,2019-04-20,hpatel,5.0
1832,8,2019-04-20,mohanlon,35.0
1833,9,2019-04-20,mohanlon,25.0
1834,14,2019-04-20,mohanlon,10.0
1835,8,2019-04-20,lsach,35.0
1836,9,2019-04-20,hpatel,25.0
1837,14,2019-04-20,mhogan,10.0
1838,9,2019-04-20,lsach,25.0
1839,8,2019-04-20,mohanlon,35.0
1840,8,2019-04-20,mhogan,35.0
1841,9,2019-04-20,mhogan,25.0
1842,8,2019-04-20,hpatel,35.0
1843,8,2019-04-20,mohanlon,35.0
1844,8,2019-04-20,hpatel,35.0
1845,8,2019-04-20,mhogan,35.0
1846,9,2019-04-20,lsach,25.0
1847,14,2019-04-20,hpatel,10.0
1848,8,2019-04-20,hpatel,35.0
1849,8,2019-04-20,hpatel,35.0
1850,8,2019-04-20,lsach,35.0
1851,8,2019-04-21,hpatel,35.0
1852,13,2019-04-21,mohanlon,5.0
1853,8,2019-04-21,hpatel,35.0
1854,13,2019-04-21,hpatel,5.0
1855,8,2019-04-21,mhogan,35.0
1856,8,2019-04-21,mhogan,35.0
1857,8,2019-04-21,lsach,35.0
1858,8,2019-04-21,mohanlon,35.0
1859,9,2019-04-21,lsach,25.0
1860,8,2019-04-21,hpatel,35.0
1861,8,2019-04-21,mohanlon,35.0
1862,14,2019-04-21,hpatel,10.0
1863,8,2019-04-21,hpatel,35.0
1864,8,2019-04-21,mohanlon,35.0
1865,8,2019-04-21,hpatel,35.0
1866,9,2019-04-21,mohanlon,25.0
1867,9,2019-04-21,hpatel,25.0
1868,8,2019-04-21,mhogan,35.0
1869,13,2019-04-21,mhogan,5.0
1870,8,2019-04-21,lsach,35.0
1871,14,2019-04-21,hpatel,10.0
1872,14,2019-04-21,mohanlon,10.0
1873,7,2019-04-21,hpatel,35.0
1874,8,2019-04-21,hpatel,35.0
1875,9,2019-04-22,mohanlon,25.0
1876,8,2019-04-22,hpatel,35.0
1877,8,2019-04-22,lsach,35.0
1878,8,2019-04-22,lsach,35.0
1879,8,2019-04-22,lsach,35.0
1880,8,2019-04-22,hpatel,35.0
1881,9,2019-04-22,lsach,25.0
1882,14,2019-04-22,mhogan,10.0
1883,8,2019-04-22,hpatel,35.0
1884,8,2019-04-22,lsach,35.0
1885,8,2019-04-22,hpatel,35.0
1886,8,2019-04-22,lsach,35.0
1887,8,2019-04-22,hpatel,35.0
1888,14,2019-04-23,lsach,10.0
1889,8,2019-04-23,mohanlon,35.0
1890,14,2019-04-23,mhogan,10.0
1891,8,2019-04-23,mohanlon,35.0
1892,8,2019-04-23,lsach,35.0
1893,13,2019-04-23,lsach,5.0
1894,9,2019-04-23,mhogan,25.0
1895,13,2019-04-23,mohanlon,5.0
1896,9,2019-04-23,hpatel,25.0
1897,9,2019-04-23,hpatel,25.0
1898,8,2019-04-23,lsach,35.0
1899,9,2019-04-23,lsach,25.0
1900,9,2019-04-23,mhogan,25.0
1901,8,2019-04-23,hpatel,35.0
1902,8,2019-04-23,lsach,35.0
1903,9,2019-04-24,hpatel,25.0
1904,8,2019-04-24,hpatel,35.0
1905,8,2019-04-24,hpatel,35.0
1906,8,2019-04-24,lsach,35.0
1907,9,2019-04-24,hpatel,25.0
1908,8,2019-04-24,mohanlon,35.0
1909,8,2019-04-24,lsach,35.0
1910,8,2019-04-24,mohanlon,35.0
1911,9,2019-04-24,mohanlon,25.0
1912,9,2019-04-24,hpatel,25.0
1913,8,2019-04-24,mohanlon,35.0
1914,9,2019-04-24,mohanlon,25.0
1915,9,2019-04-24,hpatel,25.0
1916,8,2019-04-25,mohanlon,35.0
1917,8,2019-04-25,lsach,35.0
1918,8,2019-04-25,hpatel,35.0
1919,8,2019-04-25,mhogan,35.0
1920,8,2019-04-25,hpatel,35.0
1921,8,2019-04-25,lsach,35.0
1922,8,2019-04-25,hpatel,35.0
1923,8,2019-04-25,hpatel,35.0
1924,8,2019-04-25,mhogan,35.0
1925,8,2019-04-25,mhogan,35.0
1926,8,2019-04-25,hpatel,35.0
1927,7,2019-04-25,mohanlon,35.0
1928,13,2019-04-25,mhogan,5.0
1929,8,2019-04-25,mohanlon,35.0
1930,8,2019-04-25,lsach,35.0
1931,8,2019-04-25,mohanlon,35.0
1932,7,2019-04-26,hpatel,35.0
1933,8,2019-04-26,mhogan,35.0
1934,8,2019-04-26,mohanlon,35.0
1935,8,2019-04-26,hpatel,35.0
1936,8,2019-04-26,mohanlon,35.0
1937,9,2019-04-26,mohanlon,25.0
1938,13,2019-04-26,mohanlon,5.0
1939,8,2019-04-26,hpatel,35.0
1940,8,2019-04-26,hpatel,35.0
1941,8,2019-04-26,hpatel,35.0
1942,8,2019-04-26,mhogan,35.0
1943,9,2019-04-26,lsach,25.0
1944,13,2019-04-26,hpatel,5.0
1945,8,2019-04-26,hpatel,35.0
1946,14,2019-04-26,mohanlon,10.0
1947,9,2019-04-27,mohanlon,25.0
1948,8,2019-04-27,hpatel,35.0
1949,8,2019-04-27,mohanlon,35.0
1950,14,2019-04-27,hpatel,10.0
1951,8,2019-04-27,hpatel,35.0
1952,9,2019-04-27,mhogan,25.0
1953,14,2019-04-27,mohanlon,10.0
1954,13,2019-04-27,lsach,5.0
1955,14,2019-04-27,mhogan,10.0
1956,8,2019-04-27,mohanlon,35.0
1957,8,2019-04-27,hpatel,35.0
1958,14,2019-04-27,hpatel,10.0
1959,8,2019-04-27,mohanlon,35.0
1960,14,2019-04-27,lsach,10.0
1961,8,2019-04-27,lsach,35.0
1962,8,2019-04-27,mhogan,35.0
1963,9,2019-04-27,mhogan,25.0
1964,8,2019-04-27,mohanlon,35.0
1965,8,2019-04-27,mhogan,35.0
1966,8,2019-04-27,lsach,35.0
1967,9,2019-04-27,hpatel,25.0
1968,8,2019-04-27,hpatel,35.0
1969,8,2019-04-27,lsach,35.0
1970,8,2019-04-27,mohanlon,35.0
1971,9,2019-04-27,mohanlon,25.0
1972,14,2019-04-28,hpatel,10.0
1973,9,2019-04-28,mohanlon,25.0
1974,8,2019-04-28,hpatel,35.0
1975,8,2019-04-28,hpatel,35.0
1976,8,2019-04-28,hpatel,35.0
1977,8,2019-04-28,mohanlon,35.0
1978,8,2019-04-28,hpatel,35.0
1979,8,2019-04-28,lsach,35.0
1980,14,2019-04-28,mhogan,10.0
1981,8,2019-04-28,lsach,35.0
1982,8,2019-04-28,mohanlon,35.0
1983,9,2019-04-28,lsach,25.0
1984,8,2019-04-28,mhogan,35.0
1985,13,2019-04-28,hpatel,5.0
1986,13,2019-04-28,hpatel,5.0
1987,8,2019-04-28,hpatel,35.0
1988,14,2019-04-28,lsach,10.0
1989,8,2019-04-28,hpatel,35.0
1990,9,2019-04-28,hpatel,25.0
1991,13,2019-04-28,hpatel,5.0
1992,13,2019-04-28,mhogan,5.0
1993,9,2019-04-29,hpatel,25.0
1994,8,2019-04-29,mohanlon,35.0
1995,13,2019-04-29,mohanlon,5.0
1996,8,2019-04-29,mhogan,35.0
1997,8,2019-04-29,lsach,35.0
1998,14,2019-04-29,mohanlon,10.0
1999,8,2019-04-29,mohanlon,35.0
2000,9,2019-04-29,lsach,25.0
2001,9,2019-04-29,hpatel,25.0
2002,14,2019-04-29,lsach,10.0
2003,8,2019-04-29,mhogan,35.0
2004,8,2019-04-29,hpatel,35.0
2005,8,2019-04-29,hpatel,35.0
2006,8,2019-04-29,hpatel,35.0
2007,8,2019-04-30,mhogan,35.0
2008,9,2019-04-30,hpatel,25.0
2009,8,2019-04-30,mohanlon,35.0
2010,14,2019-04-30,mhogan,10.0
2011,8,2019-04-30,mohanlon,35.0
2012,9,2019-04-30,lsach,25.0
2013,13,2019-04-30,hpatel,5.0
2014,8,2019-04-30,mohanlon,35.0
2015,8,2019-04-30,mhogan,35.0
2016,13,2019-04-30,hpatel,5.0
2017,8,2019-04-30,hpatel,35.0
2018,8,2019-04-30,mohanlon,35.0
2019,13,2019-04-30,mohanlon,5.0
2020,8,2019-04-30,hpatel,35.0
2021,8,2019-05-01,mohanlon,35.0
2022,8,2019-05-01,lsach,35.0
2023,14,2019-05-01,mhogan,10.0
2024,13,2019-05-01,hpatel,5.0
2025,8,2019-05-01,hpatel,35.0
2026,8,2019-05-01,lsach,35.0
2027,8,2019-05-01,mohanlon,35.0
2028,8,2019-05-01,hpatel,35.0
2029,8,2019-05-01,lsach,35.0
2030,9,2019-05-01,hpatel,25.0
2031,8,2019-05-01,hpatel,35.0
2032,8,2019-05-01,lsach,35.0
2033,8,2019-05-01,mhogan,35.0
2034,9,2019-05-01,lsach,25.0
2035,14,2019-05-01,hpatel,10.0
2036,8,2019-05-02,hpatel,35.0
2037,8,2019-05-02,mhogan,35.0
2038,14,2019-05-02,hpatel,10.0
2039,8,2019-05-02,lsach,35.0
2040,8,2019-05-02,hpatel,35.0
2041,8,2019-05-02,mohanlon,35.0
2042,8,2019-05-02,mohanlon,35.0
2043,14,2019-05-02,lsach,10.0
2044,8,2019-05-02,hpatel,35.0
2045,9,2019-05-02,lsach,25.0
2046,9,2019-05-02,hpatel,25.0
2047,8,2019-05-02,lsach,35.0
2048,14,2019-05-02,hpatel,10.0
2049,8,2019-05-02,hpatel,35.0
2050,9,2019-05-03,hpatel,25.0
2051,9,2019-05-03,hpatel,25.0
2052,8,2019-05-03,lsach,35.0
2053,8,2019-05-03,mhogan,35.0
2054,8,2019-05-03,hpatel,35.0
2055,8,2019-05-03,lsach,35.0
2056,13,2019-05-03,lsach,5.0
2057,8,2019-05-03,lsach,35.0
2058,8,2019-05-03,mhogan,35.0
2059,8,2019-05-03,mohanlon,35.0
2060,9,2019-05-03,lsach,25.0
2061,9,2019-05-03,hpatel,25.0
2062,9,2019-05-03,mhogan,25.0
2063,8,2019-05-03,lsach,35.0
2064,8,2019-05-03,mohanlon,35.0
2065,14,2019-05-03,mhogan,10.0
2066,8,2019-05-04,hpatel,35.0
2067,9,2019-05-04,lsach,25.0
2068,8,2019-05-04,hpatel,35.0
2069,8,2019-05-04,mohanlon,35.0
2070,14,2019-05-04,mhogan,10.0
2071,8,2019-05-04,mhogan,35.0
2072,8,2019-05-04,lsach,35.0
2073,9,2019-05-04,mohanlon,25.0
2074,8,2019-05-04,mhogan,35.0
2075,8,2019-05-04,mohanlon,35.0
2076,8,2019-05-04,lsach,35.0
2077,8,2019-05-04,mhogan,35.0
2078,13,2019-05-04,hpatel,5.0
2079,14,2019-05-04,mohanlon,10.0
2080,8,2019-05-04,mhogan,35.0
2081,8,2019-05-04,mohanlon,35.0
2082,8,2019-05-04,mhogan,35.0
2083,13,2019-05-04,mohanlon,5.0
2084,8,2019-05-04,lsach,35.0
2085,7,2019-05-04,mhogan,35.0
2086,8,2019-05-04,mhogan,35.0
2087,9,2019-05-04,mohanlon,25.0
2088,8,2019-05-05,mhogan,35.0
2089,8,2019-05-05,mohanlon,35.0
2090,8,2019-05-05,hpatel,35.0
2091,8,2019-05-05,mohanlon,35.0
2092,8,2019-05-05,mohanlon,35.0
2093,14,2019-05-05,hpatel,10.0
2094,8,2019-05-05,mohanlon,35.0
2095,9,2019-05-05,lsach,25.0
2096,8,2019-05-05,hpatel,35.0
2097,8,2019-05-05,hpatel,35.0
2098,8,2019-05-05,mhogan,35.0
2099,13,2019-05-05,lsach,5.0
2100,9,2019-05-05,mohanlon,25.0
2101,14,2019-05-05,lsach,10.0
2102,9,2019-05-05,mhogan,25.0
2103,8,2019-05-05,lsach,35.0
2104,9,2019-05-05,hpatel,25.0
2105,8,2019-05-05,mohanlon,35.0
2106,8,2019-05-05,lsach,35.0
2107,13,2019-05-05,mhogan,5.0
2108,14,2019-05-05,lsach,10.0
2109,13,2019-05-05,hpatel,5.0
2110,8,2019-05-06,mohanlon,35.0
2111,9,2019-05-06,mohanlon,25.0
2112,14,2019-05-06,hpatel,10.0
2113,8,2019-05-06,hpatel,35.0
2114,8,2019-05-06,hpatel,35.0
2115,8,2019-05-06,hpatel,35.0
2116,8,2019-05-06,hpatel,35.0
2117,8,2019-05-06,mohanlon,35.0
2118,13,2019-05-06,lsach,5.0
2119,8,2019-05-06,mhogan,35.0
2120,13,2019-05-06,hpatel,5.0
2121,8,2019-05-06,mohanlon,35.0
2122,8,2019-05-06,lsach,35.0
2123,8,2019-05-06,lsach,35.0
2124,8,2019-05-07,hpatel,35.0
2125,8,2019-05-07,hpatel,35.0
2126,13,2019-05-07,lsach,5.0
2127,9,2019-05-07,lsach,25.0
2128,8,2019-05-07,lsach,35.0
2129,8,2019-05-07,mohanlon,35.0
2130,8,2019-05-07,mohanlon,35.0
2131,8,2019-05-07,hpatel,35.0
2132,8,2019-05-07,mohanlon,35.0
2133,8,2019-05-07,hpatel,35.0
2134,9,2019-05-07,hpatel,25.0
2135,9,2019-05-07,mohanlon,25.0
2136,9,2019-05-07,hpatel,25.0
2137,8,2019-05-08,hpatel,35.0
2138,9,2019-05-08,lsach,25.0
2139,8,2019-05-08,mhogan,35.0
2140,8,2019-05-08,mohanlon,35.0
2141,8,2019-05-08,mhogan,35.0
2142,8,2019-05-08,lsach,35.0
2143,9,2019-05-08,mohanlon,25.0
2144,8,2019-05-08,mhogan,35.0
2145,9,2019-05-08,hpatel,25.0
2146,9,2019-05-08,hpatel,25.0
2147,8,2019-05-08,lsach,35.0
2148,14,2019-05-08,mohanlon,10.0
2149,8,2019-05-08,hpatel,35.0
2150,8,2019-05-08,hpatel,35.0
2151,13,2019-05-09,hpatel,5.0
2152,8,2019-05-09,mhogan,35.0
2153,8,2019-05-09,hpatel,35.0
2154,14,2019-05-09,hpatel,10.0
2155,8,2019-05-09,mhogan,35.0
2156,8,2019-05-09,hpatel,35.0
2157,9,2019-05-09,hpatel,25.0
2158,8,2019-05-09,lsach,35.0
2159,8,2019-05-09,lsach,35.0
2160,13,2019-05-09,hpatel,5.0
2161,9,2019-05-09,lsach,25.0
2162,9,2019-05-09,mohanlon,25.0
2163,8,2019-05-09,mhogan,35.0
2164,8,2019-05-09,hpatel,35.0
2165,9,2019-05-09,lsach,25.0
2166,14,2019-05-10,lsach,10.0
2167,8,2019-05-10,mohanlon,35.0
2168,9,2019-05-10,hpatel,25.0
2169,8,2019-05-10,mohanlon,35.0
2170,9,2019-05-10,mohanlon,25.0
2171,8,2019-05-10,mohanlon,35.0
2172,13,2019-05-10,mohanlon,5.0
2173,9,2019-05-10,lsach,25.0
2174,14,2019-05-10,hpatel,10.0
2175,8,2019-05-10,mohanlon,35.0
2176,8,2019-05-10,mohanlon,35.0
2177,13,2019-05-10,lsach,5.0
2178,8,2019-05-10,mohanlon,35.0
2179,13,2019-05-10,mohanlon,5.0
2180,8,2019-05-11,mhogan,35.0
2181,8,2019-05-11,mohanlon,35.0
2182,8,2019-05-11,mhogan,35.0
2183,9,2019-05-11,mohanlon,25.0
2184,7,2019-05-11,mohanlon,35.0
2185,8,2019-05-11,hpatel,35.0
2186,13,2019-05-11,mohanlon,5.0
2187,8,2019-05-11,mhogan,35.0
2188,14,2019-05-11,hpatel,10.0
2189,8,2019-05-11,mhogan,35.0
2190,14,2019-05-11,hpatel,10.0
2191,8,2019-05-11,hpatel,35.0
2192,8,2019-05-11,hpatel,35.0
2193,14,2019-05-11,mohanlon,10.0
2194,8,2019-05-11,lsach,35.0
2195,8,2019-05-11,mhogan,35.0
2196,9,2019-05-11,mhogan,25.0
2197,8,2019-05-11,hpatel,35.0
2198,13,2019-05-11,mhogan,5.0
2199,8,2019-05-11,lsach,35.0
2200,8,2019-05-11,lsach,35.0
2201,8,2019-05-11,mohanlon,35.0
2202,8,2019-05-11,lsach,35.0
2203,8,2019-05-11,hpatel,35.0
2204,8,2019-05-12,hpatel,35.0
2205,8,2019-05-12,hpatel,35.0
2206,9,2019-05-12,mhogan,25.0
2207,9,2019-05-12,mohanlon,25.0
2208,9,2019-05-12,mohanlon,25.0
2209,8,2019-05-12,mhogan,35.0
2210,9,2019-05-12,mhogan,25.0
2211,8,2019-05-12,lsach,35.0
2212,9,2019-05-12,mohanlon,25.0
2213,14,2019-05-12,mhogan,10.0
2214,8,2019-05-12,hpatel,35.0
2215,8,2019-05-12,mohanlon,35.0
2216,8,2019-05-12,mhogan,35.0
2217,9,2019-05-12,mhogan,25.0
2218,8,2019-05-12,hpatel,35.0
2219,9,2019-05-12,hpatel,25.0
2220,8,2019-05-12,mhogan,35.0
2221,8,2019-05-12,hpatel,35.0
2222,9,2019-05-12,mohanlon,25.0
2223,14,2019-05-12,mohanlon,10.0
2224,8,2019-05-12,hpatel,35.0
2225,8,2019-05-12,hpatel,35.0
2226,9,2019-05-13,mohanlon,25.0
2227,8,2019-05-13,mohanlon,35.0
2228,8,2019-05-13,hpatel,35.0
2229,14,2019-05-13,mohanlon,10.0
2230,9,2019-05-13,mohanlon,25.0
2231,8,2019-05-13,mohanlon,35.0
2232,8,2019-05-13,lsach,35.0
2233,9,2019-05-13,mohanlon,25.0
2234,13,2019-05-13,mohanlon,5.0
2235,8,2019-05-13,mohanlon,35.0
2236,8,2019-05-13,hpatel,35.0
2237,9,2019-05-13,lsach,25.0
2238,9,2019-05-13,mohanlon,25.0
2239,9,2019-05-13,hpatel,25.0
2240,14,2019-05-14,lsach,10.0
2241,8,2019-05-14,mohanlon,35.0
2242,8,2019-05-14,hpatel,35.0
2243,8,2019-05-14,mohanlon,35.0
2244,8,2019-05-14,hpatel,35.0
2245,9,2019-05-14,mohanlon,25.0
2246,8,2019-05-14,hpatel,35.0
2247,8,2019-05-14,hpatel,35.0
2248,14,2019-05-14,mhogan,10.0
2249,8,2019-05-14,mohanlon,35.0
2250,8,2019-05-14,mohanlon,35.0
2251,14,2019-05-14,lsach,10.0
2252,8,2019-05-14,hpatel,35.0
2253,9,2019-05-14,lsach,25.0
2254,8,2019-05-14,mhogan,35.0
2255,8,2019-05-15,mohanlon,35.0
2256,8,2019-05-15,hpatel,35.0
2257,8,2019-05-15,lsach,35.0
2258,9,2019-05-15,mohanlon,25.0
2259,9,2019-05-15,mhogan,25.0
2260,13,2019-05-15,hpatel,5.0
2261,8,2019-05-15,mohanlon,35.0
2262,8,2019-05-15,hpatel,35.0
2263,9,2019-05-15,mohanlon,25.0
2264,8,2019-05-15,hpatel,35.0
2265,9,2019-05-15,mhogan,25.0
2266,8,2019-05-15,mhogan,35.0
2267,14,2019-05-15,lsach,10.0
2268,9,2019-05-15,lsach,25.0
2269,14,2019-05-16,mohanlon,10.0
2270,8,2019-05-16,mohanlon,35.0
2271,8,2019-05-16,lsach,35.0
2272,8,2019-05-16,mhogan,35.0
2273,8,2019-05-16,hpatel,35.0
2274,8,2019-05-16,hpatel,35.0
2275,8,2019-05-16,lsach,35.0
2276,8,2019-05-16,lsach,35.0
2277,9,2019-05-16,lsach,25.0
2278,8,2019-05-16,hpatel,35.0
2279,14,2019-05-16,mhogan,10.0
2280,9,2019-05-16,hpatel,25.0
2281,8,2019-05-16,mhogan,35.0
2282,9,2019-05-16,mohanlon,25.0
2283,8,2019-05-17,mohanlon,35.0
2284,13,2019-05-17,hpatel,5.0
2285,8,2019-05-17,lsach,35.0
2286,14,2019-05-17,mhogan,10.0
2287,8,2019-05-17,mhogan,35.0
2288,8,2019-05-17,hpatel,35.0
2289,13,2019-05-17,hpatel,5.0
2290,13,2019-05-17,hpatel,5.0
2291,8,2019-05-17,mohanlon,35.0
2292,13,2019-05-17,lsach,5.0
2293,8,2019-05-17,mohanlon,35.0
2294,13,2019-05-17,mohanlon,5.0
2295,8,2019-05-17,mhogan,35.0
2296,8,2019-05-17,mhogan,35.0
2297,8,2019-05-18,lsach,35.0
2298,8,2019-05-18,mhogan,35.0
2299,13,2019-05-18,hpatel,5.0
2300,9,2019-05-18,hpatel,25.0
2301,8,2019-05-18,mohanlon,35.0
2302,8,2019-05-18,mohanlon,35.0
2303,8,2019-05-18,hpatel,35.0
2304,8,2019-05-18,mohanlon,35.0
2305,9,2019-05-18,hpatel,25.0
2306,8,2019-05-18,mhogan,35.0
2307,8,2019-05-18,mohanlon,35.0
2308,8,2019-05-18,mhogan,35.0
2309,8,2019-05-18,lsach,35.0
2310,8,2019-05-18,mohanlon,35.0
2311,8,2019-05-18,mhogan,35.0
2312,8,2019-05-18,mhogan,35.0
2313,14,2019-05-18,mohanlon,10.0
2314,8,2019-05-18,lsach,35.0
2315,8,2019-05-18,mohanlon,35.0
2316,9,2019-05-18,mohanlon,25.0
2317,8,2019-05-18,mohanlon,35.0
2318,8,2019-05-18,mhogan,35.0
2319,8,2019-05-19,mhogan,35.0
2320,8,2019-05-19,hpatel,35.0
2321,8,2019-05-19,mhogan,35.0
2322,7,2019-05-19,hpatel,35.0
2323,14,2019-05-19,mohanlon,10.0
2324,8,2019-05-19,hpatel,35.0
2325,9,2019-05-19,mhogan,25.0
2326,8,2019-05-19,mohanlon,35.0
2327,8,2019-05-19,mohanlon,35.0
2328,8,2019-05-19,lsach,35.0
2329,9,2019-05-19,mhogan,25.0
2330,8,2019-05-19,lsach,35.0
2331,8,2019-05-19,lsach,35.0
2332,9,2019-05-19,mhogan,25.0
2333,8,2019-05-19,hpatel,35.0
2334,9,2019-05-19,hpatel,25.0
2335,13,2019-05-19,lsach,5.0
2336,13,2019-05-19,mhogan,5.0
2337,8,2019-05-19,hpatel,35.0
2338,9,2019-05-20,mhogan,25.0
2339,8,2019-05-20,mohanlon,35.0
2340,8,2019-05-20,mhogan,35.0
2341,9,2019-05-20,lsach,25.0
2342,8,2019-05-20,hpatel,35.0
2343,8,2019-05-20,mohanlon,35.0
2344,14,2019-05-20,hpatel,10.0
2345,14,2019-05-20,lsach,10.0
2346,8,2019-05-20,mohanlon,35.0
2347,8,2019-05-20,lsach,35.0
2348,13,2019-05-20,hpatel,5.0
2349,13,2019-05-20,lsach,5.0
2350,13,2019-05-20,hpatel,5.0
2351,8,2019-05-20,hpatel,35.0
2352,9,2019-05-20,hpatel,25.0
2353,8,2019-05-21,mhogan,35.0
2354,8,2019-05-21,lsach,35.0
2355,8,2019-05-21,mohanlon,35.0
2356,13,2019-05-21,mohanlon,5.0
2357,8,2019-05-21,mohanlon,35.0
2358,14,2019-05-21,mohanlon,10.0
